Start date;End date;grid load [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
May 23, 2022 3:00 AM;May 23, 2022 4:00 AM;41,035.00;26,830.75
May 23, 2022 4:00 AM;May 23, 2022 5:00 AM;42,668.75;28,169.75
May 23, 2022 5:00 AM;May 23, 2022 6:00 AM;45,306.75;30,454.25
May 23, 2022 6:00 AM;May 23, 2022 7:00 AM;51,523.25;35,182.00
May 23, 2022 7:00 AM;May 23, 2022 8:00 AM;58,092.00;38,912.00
May 23, 2022 8:00 AM;May 23, 2022 9:00 AM;61,363.25;38,713.25
May 23, 2022 9:00 AM;May 23, 2022 10:00 AM;62,709.25;35,535.25
May 23, 2022 10:00 AM;May 23, 2022 11:00 AM;64,334.50;31,490.75
May 23, 2022 11:00 AM;May 23, 2022 12:00 PM;65,699.25;28,438.50
May 23, 2022 12:00 PM;May 23, 2022 1:00 PM;65,807.75;26,194.50
May 23, 2022 1:00 PM;May 23, 2022 2:00 PM;65,084.00;24,967.50
May 23, 2022 2:00 PM;May 23, 2022 3:00 PM;63,734.50;24,050.25
May 23, 2022 3:00 PM;May 23, 2022 4:00 PM;62,708.75;25,020.00
May 23, 2022 4:00 PM;May 23, 2022 5:00 PM;62,176.50;28,125.25
May 23, 2022 5:00 PM;May 23, 2022 6:00 PM;62,069.75;32,519.75
May 23, 2022 6:00 PM;May 23, 2022 7:00 PM;61,365.50;35,874.25
May 23, 2022 7:00 PM;May 23, 2022 8:00 PM;60,906.25;37,679.00
May 23, 2022 8:00 PM;May 23, 2022 9:00 PM;59,084.50;35,725.00
May 23, 2022 9:00 PM;May 23, 2022 10:00 PM;56,722.25;31,765.25
May 23, 2022 10:00 PM;May 23, 2022 11:00 PM;53,502.50;27,468.50
May 23, 2022 11:00 PM;May 24, 2022 12:00 AM;49,695.25;23,090.00
May 24, 2022 12:00 AM;May 24, 2022 1:00 AM;46,406.25;15,623.00
May 24, 2022 1:00 AM;May 24, 2022 2:00 AM;44,869.50;13,803.00
May 24, 2022 2:00 AM;May 24, 2022 3:00 AM;44,137.00;13,950.75
May 24, 2022 3:00 AM;May 24, 2022 4:00 AM;44,295.75;15,618.50
May 24, 2022 4:00 AM;May 24, 2022 5:00 AM;45,639.00;18,226.00
May 24, 2022 5:00 AM;May 24, 2022 6:00 AM;48,149.25;21,805.50
May 24, 2022 6:00 AM;May 24, 2022 7:00 AM;54,244.00;28,571.00
May 24, 2022 7:00 AM;May 24, 2022 8:00 AM;60,214.00;33,915.00
May 24, 2022 8:00 AM;May 24, 2022 9:00 AM;63,596.75;34,883.25
May 24, 2022 9:00 AM;May 24, 2022 10:00 AM;64,783.75;32,768.75
May 24, 2022 10:00 AM;May 24, 2022 11:00 AM;66,414.00;30,291.50
May 24, 2022 11:00 AM;May 24, 2022 12:00 PM;67,224.25;26,926.00
May 24, 2022 12:00 PM;May 24, 2022 1:00 PM;66,670.75;23,689.75
May 24, 2022 1:00 PM;May 24, 2022 2:00 PM;65,832.50;21,784.25
May 24, 2022 2:00 PM;May 24, 2022 3:00 PM;64,617.75;20,650.75
May 24, 2022 3:00 PM;May 24, 2022 4:00 PM;63,499.75;21,378.50
May 24, 2022 4:00 PM;May 24, 2022 5:00 PM;62,778.75;24,833.25
May 24, 2022 5:00 PM;May 24, 2022 6:00 PM;62,574.50;30,748.25
May 24, 2022 6:00 PM;May 24, 2022 7:00 PM;62,005.75;37,653.50
May 24, 2022 7:00 PM;May 24, 2022 8:00 PM;61,323.00;44,072.25
May 24, 2022 8:00 PM;May 24, 2022 9:00 PM;59,546.50;47,122.25
May 24, 2022 9:00 PM;May 24, 2022 10:00 PM;57,183.00;46,872.25
May 24, 2022 10:00 PM;May 24, 2022 11:00 PM;54,239.25;44,603.50
May 24, 2022 11:00 PM;May 25, 2022 12:00 AM;50,497.75;41,304.75
May 25, 2022 12:00 AM;May 25, 2022 1:00 AM;47,609.25;39,635.25
May 25, 2022 1:00 AM;May 25, 2022 2:00 AM;46,074.50;38,697.50
May 25, 2022 2:00 AM;May 25, 2022 3:00 AM;45,118.50;38,339.00
May 25, 2022 3:00 AM;May 25, 2022 4:00 AM;45,078.25;38,841.00
May 25, 2022 4:00 AM;May 25, 2022 5:00 AM;46,150.25;40,235.00
May 25, 2022 5:00 AM;May 25, 2022 6:00 AM;48,173.00;42,185.50
May 25, 2022 6:00 AM;May 25, 2022 7:00 AM;53,407.00;45,956.50
May 25, 2022 7:00 AM;May 25, 2022 8:00 AM;58,618.00;47,684.00
May 25, 2022 8:00 AM;May 25, 2022 9:00 AM;61,962.25;45,307.50
May 25, 2022 9:00 AM;May 25, 2022 10:00 AM;63,360.50;39,307.25
May 25, 2022 10:00 AM;May 25, 2022 11:00 AM;64,804.25;33,910.25
May 25, 2022 11:00 AM;May 25, 2022 12:00 PM;66,045.00;30,199.25
May 25, 2022 12:00 PM;May 25, 2022 1:00 PM;65,796.75;26,763.75
May 25, 2022 1:00 PM;May 25, 2022 2:00 PM;64,561.00;23,920.50
May 25, 2022 2:00 PM;May 25, 2022 3:00 PM;63,427.00;22,056.50
May 25, 2022 3:00 PM;May 25, 2022 4:00 PM;62,615.50;22,209.00
May 25, 2022 4:00 PM;May 25, 2022 5:00 PM;61,618.25;24,319.00
May 25, 2022 5:00 PM;May 25, 2022 6:00 PM;61,198.00;28,911.50
May 25, 2022 6:00 PM;May 25, 2022 7:00 PM;60,779.75;34,846.25
May 25, 2022 7:00 PM;May 25, 2022 8:00 PM;60,523.75;40,840.00
May 25, 2022 8:00 PM;May 25, 2022 9:00 PM;59,073.00;43,121.50
May 25, 2022 9:00 PM;May 25, 2022 10:00 PM;56,896.00;41,704.75
May 25, 2022 10:00 PM;May 25, 2022 11:00 PM;54,271.75;38,127.75
May 25, 2022 11:00 PM;May 26, 2022 12:00 AM;50,404.00;32,439.50
May 26, 2022 12:00 AM;May 26, 2022 1:00 AM;45,288.75;22,514.00
May 26, 2022 1:00 AM;May 26, 2022 2:00 AM;43,244.25;19,278.25
May 26, 2022 2:00 AM;May 26, 2022 3:00 AM;42,159.50;17,284.00
May 26, 2022 3:00 AM;May 26, 2022 4:00 AM;41,750.75;16,417.75
May 26, 2022 4:00 AM;May 26, 2022 5:00 AM;41,679.25;16,253.50
May 26, 2022 5:00 AM;May 26, 2022 6:00 AM;41,013.00;15,754.00
May 26, 2022 6:00 AM;May 26, 2022 7:00 AM;40,858.75;14,498.75
May 26, 2022 7:00 AM;May 26, 2022 8:00 AM;43,497.50;13,780.50
May 26, 2022 8:00 AM;May 26, 2022 9:00 AM;46,662.75;11,269.50
May 26, 2022 9:00 AM;May 26, 2022 10:00 AM;50,274.75;8,783.00
May 26, 2022 10:00 AM;May 26, 2022 11:00 AM;52,351.50;5,733.50
May 26, 2022 11:00 AM;May 26, 2022 12:00 PM;54,580.75;5,375.75
May 26, 2022 12:00 PM;May 26, 2022 1:00 PM;54,141.25;3,070.25
May 26, 2022 1:00 PM;May 26, 2022 2:00 PM;51,939.25;738.00
May 26, 2022 2:00 PM;May 26, 2022 3:00 PM;50,001.25;250.50
May 26, 2022 3:00 PM;May 26, 2022 4:00 PM;49,080.25;1,157.75
May 26, 2022 4:00 PM;May 26, 2022 5:00 PM;49,042.25;3,855.50
May 26, 2022 5:00 PM;May 26, 2022 6:00 PM;49,778.75;10,104.00
May 26, 2022 6:00 PM;May 26, 2022 7:00 PM;50,351.25;18,209.50
May 26, 2022 7:00 PM;May 26, 2022 8:00 PM;49,929.75;25,943.00
May 26, 2022 8:00 PM;May 26, 2022 9:00 PM;48,939.50;29,927.50
May 26, 2022 9:00 PM;May 26, 2022 10:00 PM;48,573.00;30,677.50
May 26, 2022 10:00 PM;May 26, 2022 11:00 PM;47,606.75;28,534.25
May 26, 2022 11:00 PM;May 27, 2022 12:00 AM;44,993.00;23,376.75
May 27, 2022 12:00 AM;May 27, 2022 1:00 AM;45,074.50;19,793.75
May 27, 2022 1:00 AM;May 27, 2022 2:00 AM;43,599.50;17,561.00
May 27, 2022 2:00 AM;May 27, 2022 3:00 AM;42,633.75;16,177.25
May 27, 2022 3:00 AM;May 27, 2022 4:00 AM;42,891.25;16,265.00
May 27, 2022 4:00 AM;May 27, 2022 5:00 AM;43,899.75;17,233.25
May 27, 2022 5:00 AM;May 27, 2022 6:00 AM;45,893.50;19,397.25
May 27, 2022 6:00 AM;May 27, 2022 7:00 AM;51,491.75;23,647.25
May 27, 2022 7:00 AM;May 27, 2022 8:00 AM;56,612.50;25,036.25
May 27, 2022 8:00 AM;May 27, 2022 9:00 AM;59,826.50;22,017.75
May 27, 2022 9:00 AM;May 27, 2022 10:00 AM;61,430.75;17,010.50
May 27, 2022 10:00 AM;May 27, 2022 11:00 AM;63,174.75;13,003.25
May 27, 2022 11:00 AM;May 27, 2022 12:00 PM;64,720.75;9,704.00
May 27, 2022 12:00 PM;May 27, 2022 1:00 PM;64,185.00;5,310.25
May 27, 2022 1:00 PM;May 27, 2022 2:00 PM;62,772.75;1,759.50
May 27, 2022 2:00 PM;May 27, 2022 3:00 PM;61,302.75;202.00
May 27, 2022 3:00 PM;May 27, 2022 4:00 PM;60,557.00;756.50
May 27, 2022 4:00 PM;May 27, 2022 5:00 PM;60,126.25;3,283.50
May 27, 2022 5:00 PM;May 27, 2022 6:00 PM;59,711.00;7,147.50
May 27, 2022 6:00 PM;May 27, 2022 7:00 PM;59,222.25;12,906.75
May 27, 2022 7:00 PM;May 27, 2022 8:00 PM;58,169.75;18,413.00
May 27, 2022 8:00 PM;May 27, 2022 9:00 PM;56,236.00;21,219.75
May 27, 2022 9:00 PM;May 27, 2022 10:00 PM;54,282.25;21,961.75
May 27, 2022 10:00 PM;May 27, 2022 11:00 PM;51,623.75;20,716.25
May 27, 2022 11:00 PM;May 28, 2022 12:00 AM;47,984.25;16,968.50
May 28, 2022 12:00 AM;May 28, 2022 1:00 AM;46,171.50;14,359.75
May 28, 2022 1:00 AM;May 28, 2022 2:00 AM;44,404.75;12,404.00
May 28, 2022 2:00 AM;May 28, 2022 3:00 AM;42,958.00;11,193.25
May 28, 2022 3:00 AM;May 28, 2022 4:00 AM;42,325.50;10,919.75
May 28, 2022 4:00 AM;May 28, 2022 5:00 AM;42,276.50;11,022.50
May 28, 2022 5:00 AM;May 28, 2022 6:00 AM;42,045.25;10,696.00
May 28, 2022 6:00 AM;May 28, 2022 7:00 AM;43,283.25;9,751.50
May 28, 2022 7:00 AM;May 28, 2022 8:00 AM;46,840.75;8,337.25
May 28, 2022 8:00 AM;May 28, 2022 9:00 AM;50,867.50;6,236.50
May 28, 2022 9:00 AM;May 28, 2022 10:00 AM;53,813.25;3,322.75
May 28, 2022 10:00 AM;May 28, 2022 11:00 AM;55,398.00;1,660.00
May 28, 2022 11:00 AM;May 28, 2022 12:00 PM;56,110.25;169.25
May 28, 2022 12:00 PM;May 28, 2022 1:00 PM;55,797.25;-751.00
May 28, 2022 1:00 PM;May 28, 2022 2:00 PM;54,590.50;-1,173.00
May 28, 2022 2:00 PM;May 28, 2022 3:00 PM;53,033.00;-1,122.75
May 28, 2022 3:00 PM;May 28, 2022 4:00 PM;52,095.00;761.50
May 28, 2022 4:00 PM;May 28, 2022 5:00 PM;51,151.00;3,932.25
May 28, 2022 5:00 PM;May 28, 2022 6:00 PM;51,413.25;8,255.25
May 28, 2022 6:00 PM;May 28, 2022 7:00 PM;51,202.75;14,336.75
May 28, 2022 7:00 PM;May 28, 2022 8:00 PM;50,447.25;20,988.00
May 28, 2022 8:00 PM;May 28, 2022 9:00 PM;48,773.00;24,834.50
May 28, 2022 9:00 PM;May 28, 2022 10:00 PM;47,235.75;26,520.00
May 28, 2022 10:00 PM;May 28, 2022 11:00 PM;46,018.00;26,885.75
May 28, 2022 11:00 PM;May 29, 2022 12:00 AM;43,553.25;25,482.00
May 29, 2022 12:00 AM;May 29, 2022 1:00 AM;41,533.50;26,022.00
May 29, 2022 1:00 AM;May 29, 2022 2:00 AM;40,140.50;25,641.50
May 29, 2022 2:00 AM;May 29, 2022 3:00 AM;39,094.75;25,227.00
May 29, 2022 3:00 AM;May 29, 2022 4:00 AM;38,762.00;25,406.00
May 29, 2022 4:00 AM;May 29, 2022 5:00 AM;39,087.25;26,255.50
May 29, 2022 5:00 AM;May 29, 2022 6:00 AM;38,410.00;25,921.75
May 29, 2022 6:00 AM;May 29, 2022 7:00 AM;38,384.75;24,973.25
May 29, 2022 7:00 AM;May 29, 2022 8:00 AM;41,056.75;24,370.00
May 29, 2022 8:00 AM;May 29, 2022 9:00 AM;44,383.50;22,886.75
May 29, 2022 9:00 AM;May 29, 2022 10:00 AM;47,623.00;21,682.25
May 29, 2022 10:00 AM;May 29, 2022 11:00 AM;50,021.75;21,091.75
May 29, 2022 11:00 AM;May 29, 2022 12:00 PM;51,772.75;21,365.00
May 29, 2022 12:00 PM;May 29, 2022 1:00 PM;51,690.25;20,556.25
May 29, 2022 1:00 PM;May 29, 2022 2:00 PM;49,934.50;18,752.75
May 29, 2022 2:00 PM;May 29, 2022 3:00 PM;48,588.25;17,528.00
May 29, 2022 3:00 PM;May 29, 2022 4:00 PM;47,216.25;17,017.50
May 29, 2022 4:00 PM;May 29, 2022 5:00 PM;46,937.50;19,376.00
May 29, 2022 5:00 PM;May 29, 2022 6:00 PM;47,969.25;24,700.75
May 29, 2022 6:00 PM;May 29, 2022 7:00 PM;48,782.50;31,121.25
May 29, 2022 7:00 PM;May 29, 2022 8:00 PM;48,816.00;36,727.50
May 29, 2022 8:00 PM;May 29, 2022 9:00 PM;48,249.75;40,108.00
May 29, 2022 9:00 PM;May 29, 2022 10:00 PM;47,592.00;41,468.75
May 29, 2022 10:00 PM;May 29, 2022 11:00 PM;47,197.50;41,912.75
May 29, 2022 11:00 PM;May 30, 2022 12:00 AM;44,792.25;40,171.25
May 30, 2022 12:00 AM;May 30, 2022 1:00 AM;42,823.50;38,253.50
May 30, 2022 1:00 AM;May 30, 2022 2:00 AM;41,825.25;37,858.25
May 30, 2022 2:00 AM;May 30, 2022 3:00 AM;41,270.50;37,674.50
May 30, 2022 3:00 AM;May 30, 2022 4:00 AM;41,392.00;38,157.00
May 30, 2022 4:00 AM;May 30, 2022 5:00 AM;42,967.00;39,999.75
May 30, 2022 5:00 AM;May 30, 2022 6:00 AM;44,979.00;41,988.00
May 30, 2022 6:00 AM;May 30, 2022 7:00 AM;51,557.25;47,281.25
May 30, 2022 7:00 AM;May 30, 2022 8:00 AM;57,570.75;49,639.25
May 30, 2022 8:00 AM;May 30, 2022 9:00 AM;61,073.25;47,530.00
May 30, 2022 9:00 AM;May 30, 2022 10:00 AM;62,554.00;43,485.00
May 30, 2022 10:00 AM;May 30, 2022 11:00 AM;63,717.50;40,836.00
May 30, 2022 11:00 AM;May 30, 2022 12:00 PM;65,080.75;39,911.00
May 30, 2022 12:00 PM;May 30, 2022 1:00 PM;65,319.00;38,799.25
May 30, 2022 1:00 PM;May 30, 2022 2:00 PM;64,257.00;37,194.50
May 30, 2022 2:00 PM;May 30, 2022 3:00 PM;62,989.25;36,315.75
May 30, 2022 3:00 PM;May 30, 2022 4:00 PM;62,171.75;37,221.50
May 30, 2022 4:00 PM;May 30, 2022 5:00 PM;61,480.00;39,757.00
May 30, 2022 5:00 PM;May 30, 2022 6:00 PM;61,054.25;44,215.00
May 30, 2022 6:00 PM;May 30, 2022 7:00 PM;60,425.75;49,667.50
May 30, 2022 7:00 PM;May 30, 2022 8:00 PM;60,244.50;54,913.75
May 30, 2022 8:00 PM;May 30, 2022 9:00 PM;58,927.00;56,356.00
May 30, 2022 9:00 PM;May 30, 2022 10:00 PM;56,764.25;54,995.75
May 30, 2022 10:00 PM;May 30, 2022 11:00 PM;54,311.75;52,194.25
May 30, 2022 11:00 PM;May 31, 2022 12:00 AM;50,220.50;47,732.75
May 31, 2022 12:00 AM;May 31, 2022 1:00 AM;45,322.25;42,936.25
May 31, 2022 1:00 AM;May 31, 2022 2:00 AM;44,107.50;41,479.25
May 31, 2022 2:00 AM;May 31, 2022 3:00 AM;43,321.75;40,525.25
May 31, 2022 3:00 AM;May 31, 2022 4:00 AM;43,457.00;40,702.75
May 31, 2022 4:00 AM;May 31, 2022 5:00 AM;44,820.50;42,133.00
May 31, 2022 5:00 AM;May 31, 2022 6:00 AM;46,825.25;43,881.75
May 31, 2022 6:00 AM;May 31, 2022 7:00 AM;52,824.25;48,021.00
May 31, 2022 7:00 AM;May 31, 2022 8:00 AM;58,061.25;48,534.00
May 31, 2022 8:00 AM;May 31, 2022 9:00 AM;61,203.25;45,335.00
May 31, 2022 9:00 AM;May 31, 2022 10:00 AM;62,654.00;40,635.75
May 31, 2022 10:00 AM;May 31, 2022 11:00 AM;64,208.50;37,521.00
May 31, 2022 11:00 AM;May 31, 2022 12:00 PM;65,449.75;36,524.00
May 31, 2022 12:00 PM;May 31, 2022 1:00 PM;65,465.75;35,961.00
May 31, 2022 1:00 PM;May 31, 2022 2:00 PM;64,266.75;35,259.50
May 31, 2022 2:00 PM;May 31, 2022 3:00 PM;62,987.25;35,556.50
May 31, 2022 3:00 PM;May 31, 2022 4:00 PM;62,180.75;37,633.25
May 31, 2022 4:00 PM;May 31, 2022 5:00 PM;61,327.50;40,752.25
May 31, 2022 5:00 PM;May 31, 2022 6:00 PM;60,813.00;45,245.75
May 31, 2022 6:00 PM;May 31, 2022 7:00 PM;60,430.25;50,234.00
May 31, 2022 7:00 PM;May 31, 2022 8:00 PM;60,187.25;54,448.00
May 31, 2022 8:00 PM;May 31, 2022 9:00 PM;58,810.75;55,512.25
May 31, 2022 9:00 PM;May 31, 2022 10:00 PM;56,568.75;53,962.50
May 31, 2022 10:00 PM;May 31, 2022 11:00 PM;54,208.75;51,477.75
May 31, 2022 11:00 PM;Jun 1, 2022 12:00 AM;50,254.00;47,496.00
Jun 1, 2022 12:00 AM;Jun 1, 2022 1:00 AM;46,612.75;43,682.25
Jun 1, 2022 1:00 AM;Jun 1, 2022 2:00 AM;45,244.50;42,349.25
Jun 1, 2022 2:00 AM;Jun 1, 2022 3:00 AM;44,258.75;41,168.25
Jun 1, 2022 3:00 AM;Jun 1, 2022 4:00 AM;44,461.00;41,108.75
Jun 1, 2022 4:00 AM;Jun 1, 2022 5:00 AM;45,580.50;41,725.50
Jun 1, 2022 5:00 AM;Jun 1, 2022 6:00 AM;47,491.50;42,942.00
Jun 1, 2022 6:00 AM;Jun 1, 2022 7:00 AM;53,586.75;47,153.25
Jun 1, 2022 7:00 AM;Jun 1, 2022 8:00 AM;59,549.25;48,999.50
Jun 1, 2022 8:00 AM;Jun 1, 2022 9:00 AM;62,478.00;45,937.25
Jun 1, 2022 9:00 AM;Jun 1, 2022 10:00 AM;63,837.50;40,565.75
Jun 1, 2022 10:00 AM;Jun 1, 2022 11:00 AM;65,260.00;36,760.00
Jun 1, 2022 11:00 AM;Jun 1, 2022 12:00 PM;66,510.25;34,854.50
Jun 1, 2022 12:00 PM;Jun 1, 2022 1:00 PM;66,014.25;32,295.75
Jun 1, 2022 1:00 PM;Jun 1, 2022 2:00 PM;65,028.00;30,792.00
Jun 1, 2022 2:00 PM;Jun 1, 2022 3:00 PM;63,711.00;30,289.50
Jun 1, 2022 3:00 PM;Jun 1, 2022 4:00 PM;62,466.25;31,590.75
Jun 1, 2022 4:00 PM;Jun 1, 2022 5:00 PM;61,105.50;34,396.75
Jun 1, 2022 5:00 PM;Jun 1, 2022 6:00 PM;60,536.50;39,341.00
Jun 1, 2022 6:00 PM;Jun 1, 2022 7:00 PM;60,101.75;45,434.50
Jun 1, 2022 7:00 PM;Jun 1, 2022 8:00 PM;59,556.50;50,715.75
Jun 1, 2022 8:00 PM;Jun 1, 2022 9:00 PM;57,806.75;52,565.50
Jun 1, 2022 9:00 PM;Jun 1, 2022 10:00 PM;55,615.75;51,512.00
Jun 1, 2022 10:00 PM;Jun 1, 2022 11:00 PM;52,939.50;48,581.75
Jun 1, 2022 11:00 PM;Jun 2, 2022 12:00 AM;49,070.25;44,254.50
Jun 2, 2022 12:00 AM;Jun 2, 2022 1:00 AM;46,327.00;39,190.75
Jun 2, 2022 1:00 AM;Jun 2, 2022 2:00 AM;44,822.25;36,988.75
Jun 2, 2022 2:00 AM;Jun 2, 2022 3:00 AM;44,532.00;35,921.25
Jun 2, 2022 3:00 AM;Jun 2, 2022 4:00 AM;44,700.75;35,585.50
Jun 2, 2022 4:00 AM;Jun 2, 2022 5:00 AM;45,660.50;36,052.75
Jun 2, 2022 5:00 AM;Jun 2, 2022 6:00 AM;47,092.00;36,982.75
Jun 2, 2022 6:00 AM;Jun 2, 2022 7:00 AM;52,825.00;40,991.00
Jun 2, 2022 7:00 AM;Jun 2, 2022 8:00 AM;58,197.50;42,097.75
Jun 2, 2022 8:00 AM;Jun 2, 2022 9:00 AM;61,141.50;37,971.50
Jun 2, 2022 9:00 AM;Jun 2, 2022 10:00 AM;62,496.25;31,624.50
Jun 2, 2022 10:00 AM;Jun 2, 2022 11:00 AM;64,385.50;27,616.00
Jun 2, 2022 11:00 AM;Jun 2, 2022 12:00 PM;65,690.75;25,229.75
Jun 2, 2022 12:00 PM;Jun 2, 2022 1:00 PM;65,522.25;23,429.50
Jun 2, 2022 1:00 PM;Jun 2, 2022 2:00 PM;64,651.25;22,513.50
Jun 2, 2022 2:00 PM;Jun 2, 2022 3:00 PM;63,230.00;22,479.50
Jun 2, 2022 3:00 PM;Jun 2, 2022 4:00 PM;62,435.75;24,891.25
Jun 2, 2022 4:00 PM;Jun 2, 2022 5:00 PM;61,726.00;29,207.75
Jun 2, 2022 5:00 PM;Jun 2, 2022 6:00 PM;61,336.00;35,751.25
Jun 2, 2022 6:00 PM;Jun 2, 2022 7:00 PM;60,424.25;43,044.75
Jun 2, 2022 7:00 PM;Jun 2, 2022 8:00 PM;59,834.75;49,587.25
Jun 2, 2022 8:00 PM;Jun 2, 2022 9:00 PM;58,043.00;51,367.00
Jun 2, 2022 9:00 PM;Jun 2, 2022 10:00 PM;56,046.00;49,902.00
Jun 2, 2022 10:00 PM;Jun 2, 2022 11:00 PM;53,200.75;46,204.00
Jun 2, 2022 11:00 PM;Jun 3, 2022 12:00 AM;49,303.25;41,604.50
Jun 3, 2022 12:00 AM;Jun 3, 2022 1:00 AM;46,602.25;39,485.00
Jun 3, 2022 1:00 AM;Jun 3, 2022 2:00 AM;45,192.75;37,935.50
Jun 3, 2022 2:00 AM;Jun 3, 2022 3:00 AM;44,207.50;36,923.75
Jun 3, 2022 3:00 AM;Jun 3, 2022 4:00 AM;44,167.00;37,248.00
Jun 3, 2022 4:00 AM;Jun 3, 2022 5:00 AM;45,026.00;38,619.50
Jun 3, 2022 5:00 AM;Jun 3, 2022 6:00 AM;46,205.00;39,903.00
Jun 3, 2022 6:00 AM;Jun 3, 2022 7:00 AM;51,771.50;43,659.25
Jun 3, 2022 7:00 AM;Jun 3, 2022 8:00 AM;58,542.50;45,895.00
Jun 3, 2022 8:00 AM;Jun 3, 2022 9:00 AM;61,936.00;43,357.75
Jun 3, 2022 9:00 AM;Jun 3, 2022 10:00 AM;63,316.50;38,544.50
Jun 3, 2022 10:00 AM;Jun 3, 2022 11:00 AM;65,155.75;35,050.50
Jun 3, 2022 11:00 AM;Jun 3, 2022 12:00 PM;66,283.25;32,832.25
Jun 3, 2022 12:00 PM;Jun 3, 2022 1:00 PM;66,034.00;31,247.50
Jun 3, 2022 1:00 PM;Jun 3, 2022 2:00 PM;64,891.00;30,652.50
Jun 3, 2022 2:00 PM;Jun 3, 2022 3:00 PM;63,188.75;31,180.25
Jun 3, 2022 3:00 PM;Jun 3, 2022 4:00 PM;61,962.50;33,927.25
Jun 3, 2022 4:00 PM;Jun 3, 2022 5:00 PM;60,801.25;37,831.75
Jun 3, 2022 5:00 PM;Jun 3, 2022 6:00 PM;60,473.00;43,081.00
Jun 3, 2022 6:00 PM;Jun 3, 2022 7:00 PM;59,141.00;46,644.00
Jun 3, 2022 7:00 PM;Jun 3, 2022 8:00 PM;58,244.25;48,398.75
Jun 3, 2022 8:00 PM;Jun 3, 2022 9:00 PM;56,252.00;46,593.50
Jun 3, 2022 9:00 PM;Jun 3, 2022 10:00 PM;53,956.25;42,792.75
Jun 3, 2022 10:00 PM;Jun 3, 2022 11:00 PM;51,266.00;38,933.00
Jun 3, 2022 11:00 PM;Jun 4, 2022 12:00 AM;47,627.75;35,227.25
Jun 4, 2022 12:00 AM;Jun 4, 2022 1:00 AM;44,079.50;32,698.75
Jun 4, 2022 1:00 AM;Jun 4, 2022 2:00 AM;42,345.00;32,029.75
Jun 4, 2022 2:00 AM;Jun 4, 2022 3:00 AM;41,238.75;31,916.00
Jun 4, 2022 3:00 AM;Jun 4, 2022 4:00 AM;40,706.00;32,244.25
Jun 4, 2022 4:00 AM;Jun 4, 2022 5:00 AM;40,685.00;32,841.75
Jun 4, 2022 5:00 AM;Jun 4, 2022 6:00 AM;39,849.50;32,234.00
Jun 4, 2022 6:00 AM;Jun 4, 2022 7:00 AM;40,855.50;32,133.00
Jun 4, 2022 7:00 AM;Jun 4, 2022 8:00 AM;44,252.50;32,747.50
Jun 4, 2022 8:00 AM;Jun 4, 2022 9:00 AM;48,315.50;32,487.25
Jun 4, 2022 9:00 AM;Jun 4, 2022 10:00 AM;51,853.75;30,134.50
Jun 4, 2022 10:00 AM;Jun 4, 2022 11:00 AM;54,235.75;27,288.50
Jun 4, 2022 11:00 AM;Jun 4, 2022 12:00 PM;55,521.00;24,911.75
Jun 4, 2022 12:00 PM;Jun 4, 2022 1:00 PM;55,048.50;22,428.75
Jun 4, 2022 1:00 PM;Jun 4, 2022 2:00 PM;53,544.25;20,588.75
Jun 4, 2022 2:00 PM;Jun 4, 2022 3:00 PM;52,060.00;19,969.25
Jun 4, 2022 3:00 PM;Jun 4, 2022 4:00 PM;51,114.25;21,352.75
Jun 4, 2022 4:00 PM;Jun 4, 2022 5:00 PM;50,786.25;25,051.50
Jun 4, 2022 5:00 PM;Jun 4, 2022 6:00 PM;50,560.75;30,327.75
Jun 4, 2022 6:00 PM;Jun 4, 2022 7:00 PM;50,484.25;36,350.00
Jun 4, 2022 7:00 PM;Jun 4, 2022 8:00 PM;49,781.00;40,634.50
Jun 4, 2022 8:00 PM;Jun 4, 2022 9:00 PM;48,092.25;41,228.50
Jun 4, 2022 9:00 PM;Jun 4, 2022 10:00 PM;46,857.00;39,656.25
Jun 4, 2022 10:00 PM;Jun 4, 2022 11:00 PM;45,688.50;37,433.00
Jun 4, 2022 11:00 PM;Jun 5, 2022 12:00 AM;43,066.50;34,280.25
Jun 5, 2022 12:00 AM;Jun 5, 2022 1:00 AM;39,131.25;29,158.75
Jun 5, 2022 1:00 AM;Jun 5, 2022 2:00 AM;37,486.25;27,497.25
Jun 5, 2022 2:00 AM;Jun 5, 2022 3:00 AM;36,634.75;26,657.00
Jun 5, 2022 3:00 AM;Jun 5, 2022 4:00 AM;35,894.50;25,768.00
Jun 5, 2022 4:00 AM;Jun 5, 2022 5:00 AM;35,495.25;25,007.50
Jun 5, 2022 5:00 AM;Jun 5, 2022 6:00 AM;33,509.25;22,401.50
Jun 5, 2022 6:00 AM;Jun 5, 2022 7:00 AM;32,696.00;19,603.75
Jun 5, 2022 7:00 AM;Jun 5, 2022 8:00 AM;35,269.25;18,484.00
Jun 5, 2022 8:00 AM;Jun 5, 2022 9:00 AM;39,160.00;17,898.25
Jun 5, 2022 9:00 AM;Jun 5, 2022 10:00 AM;42,766.25;16,602.50
Jun 5, 2022 10:00 AM;Jun 5, 2022 11:00 AM;44,988.50;14,414.75
Jun 5, 2022 11:00 AM;Jun 5, 2022 12:00 PM;47,635.50;14,054.75
Jun 5, 2022 12:00 PM;Jun 5, 2022 1:00 PM;47,664.75;12,645.75
